"FIPS Code","County","State","Mask Usage","Infection Proportion","Death Proportion"
18113,"Noble","IN",0.74275,0.206392426273458,0.00276474530831099
18115,"Ohio","IN",0.73575,0.164765957446808,0.00238297872340426
18117,"Orange","IN",0.72425,0.179324035427059,0.00402117479385117
18119,"Owen","IN",0.7645,0.180729842780903,0.0039905764700226
18121,"Parke","IN",0.666,0.154218574718073,0.00200743933400248
18123,"Perry","IN",0.80175,0.161458605039386,0.00302571860816944
18125,"Pike","IN",0.74875,0.216320929857131,0.00371297118411494
18127,"Porter","IN",0.76425,0.159845999448321,0.00247668570154177
18129,"Posey","IN",0.713,0.168403665395052,0.00176977228929878
18131,"Pulaski","IN",0.553,0.181494373836315,0.00518092770986805
18133,"Putnam","IN",0.654,0.180088354268682,0.00242175856929955
18135,"Randolph","IN",0.61675,0.174579363470505,0.00462193391445368
18137,"Ripley","IN",0.743,0.211375511933343,0.00342465753424658
18139,"Rush","IN",0.67825,0.204450877510403,0.00211084976780653
18143,"Scott","IN",0.7595,0.219871821723286,0.00356050768650777
18145,"Shelby","IN",0.6605,0.224775872476469,0.00333117217018042
18147,"Spencer","IN",0.7765,0.187897617990827,0.00251516496523154
18149,"Starke","IN",0.611,0.16616655794738,0.00343552946292672
18151,"Steuben","IN",0.766,0.206914493842863,0.00268832745562814
18153,"Sullivan","IN",0.7285,0.176399438773042,0.00280613479123325
18155,"Switzerland","IN",0.65525,0.146032927169566,0.00130220444609804
18157,"Tippecanoe","IN",0.74275,0.166906790918194,0.0015071628553328
18159,"Tipton","IN",0.75,0.173554264589385,0.00462107208872458
18161,"Union","IN",0.76875,0.191522540402608,0.00255174369152254
18163,"Vanderburgh","IN",0.78475,0.19962965208238,0.002854765198318
18165,"Vermillion","IN",0.6865,0.192347399664473,0.00387146728610143
18167,"Vigo","IN",0.7205,0.186475831013285,0.00304564734019694
18169,"Wabash","IN",0.6785,0.214027616466641,0.00393599174086979
18171,"Warren","IN",0.734,0.178221415607985,0.00266182698124622
18173,"Warrick","IN",0.805,0.204657290707642,0.00320645099844439
18175,"Washington","IN",0.7275,0.145562847767157,0.00206876872592381
18177,"Wayne","IN",0.63525,0.198515572824965,0.00424989375265618
18179,"Wells","IN",0.63575,0.18271133729149,0.003993497314108
18181,"White","IN",0.667,0.211019832379056,0.00311177495643515
18183,"Whitley","IN",0.6925,0.206836650571193,0.00197267695206689
19001,"Adair","IA",0.69025,0.176733780760626,0.00601230425055928
19003,"Adams","IA",0.61675,0.171571349250416,0.00305385896724042
19005,"Allamakee","IA",0.70625,0.162855264119237,0.00409147366113831
19007,"Appanoose","IA",0.70475,0.178174794785128,0.00466763238371157
19009,"Audubon","IA",0.5775,0.148471615720524,0.00309315866084425
19011,"Benton","IA",0.73575,0.172509261064535,0.00241762526808345
19013,"Black Hawk","IA",0.767,0.177972688755449,0.00300240802267809
19015,"Boone","IA",0.75075,0.158382252039338,0.00167721277731189
19017,"Bremer","IA",0.739,0.168382411619184,0.00295267736014684
19019,"Buchanan","IA",0.743,0.159669421487603,0.00203069657615112
19021,"Buena Vista","IA",0.58875,0.260958205912334,0.00249745158002039
19023,"Butler","IA",0.717,0.173280698109287,0.0032550730660018
19025,"Calhoun","IA",0.5545,0.211419114604882,0.00206868018204386
19027,"Carroll","IA",0.61025,0.189833870567816,0.00282667989090007
19029,"Cass","IA",0.485,0.188610158928015,0.00537550638828295
19031,"Cedar","IA",0.74225,0.152627905728244,0.00144950877758093
19033,"Cerro Gordo","IA",0.539,0.202944640753828,0.00313309776207303
19035,"Cherokee","IA",0.58225,0.200979083222074,0.00427236315086782
19037,"Chickasaw","IA",0.6655,0.167602446995726,0.00192742814045085
19039,"Clarke","IA",0.67675,0.182437466737626,0.00308674827035657
19041,"Clay","IA",0.6475,0.190497002997003,0.00237262737262737
19043,"Clayton","IA",0.6735,0.150720838794233,0.0035329648413015
19045,"Clinton","IA",0.70375,0.186478278662043,0.00254151500139999
19047,"Crawford","IA",0.78975,0.21718192627824,0.00291319857312723
19049,"Dallas","IA",0.7645,0.173638085454721,0.00125196622901351
19051,"Davis","IA",0.7115,0.145555555555556,0.00277777777777778
19053,"Decatur","IA",0.507,0.141677255400254,0.00190597204574333
19055,"Delaware","IA",0.69175,0.188407501028746,0.00329198753747575
19057,"Des Moines","IA",0.71925,0.187389329432597,0.00282290142941463
19059,"Dickinson","IA",0.615,0.190578282535636,0.00330281608529378
19061,"Dubuque","IA",0.705,0.205300531286288,0.00261018795408536
19063,"Emmet","IA",0.618,0.204604691572546,0.00510425716768028
19065,"Fayette","IA",0.7385,0.155267175572519,0.00290076335877863
19067,"Floyd","IA",0.59725,0.173954737245876,0.00332438307121851
19069,"Franklin","IA",0.5635,0.194438927507448,0.00337636544190665
19071,"Fremont","IA",0.8185,0.14698275862069,0.0021551724137931
19073,"Greene","IA",0.6215,0.148739873987399,0.00202520252025203
19075,"Grundy","IA",0.7705,0.159581425768476,0.00302485284499673
19077,"Guthrie","IA",0.642,0.167181214332491,0.00374216484236131
19079,"Hamilton","IA",0.66575,0.182630474514317,0.00399377242266297
19081,"Hancock","IA",0.5155,0.220413922859831,0.00385700846660395
19083,"Hardin","IA",0.71775,0.180695714116111,0.00326486999881277
19085,"Harrison","IA",0.7565,0.183144707808385,0.00576553491351698
19087,"Henry","IA",0.67925,0.217650596371655,0.00280645484614614
19089,"Howard","IA",0.676,0.17569338283468,0.00262065953264905
19091,"Humboldt","IA",0.457,0.206737811257585,0.0034526051475204
19093,"Ida","IA",0.6225,0.204227405247813,0.00597667638483965
19095,"Iowa","IA",0.734,0.152681660899654,0.00222441917943648
19097,"Jackson","IA",0.7235,0.182828334790884,0.00252070579762333
19099,"Jasper","IA",0.64875,0.177383353502756,0.00244722334274573
19101,"Jefferson","IA",0.68075,0.133205793932769,0.00240502869636513
19103,"Johnson","IA",0.8685,0.139493185126373,0.00073441842000794
19105,"Jones","IA",0.71575,0.208548909627194,0.00323968860306562
19107,"Keokuk","IA",0.657,0.154792113995706,0.00390396252195979
19109,"Kossuth","IA",0.53175,0.209208127995679,0.00540066158104368
19111,"Lee","IA",0.61475,0.184211308197403,0.00320884214279348
19113,"Linn","IA",0.7915,0.154186479405044,0.00192319568074952
19115,"Louisa","IA",0.732,0.171182600815587,0.00480289986406887
19117,"Lucas","IA",0.67175,0.153139534883721,0.00325581395348837
19119,"Lyon","IA",0.651,0.185027647809443,0.00357294768183752
19121,"Madison","IA",0.7785,0.150324397111029,0.00153017505202595
19123,"Mahaska","IA",0.663,0.176012672550351,0.00303236026250283
19125,"Marion","IA",0.74075,0.176645716175984,0.00306739241572189
19127,"Marshall","IA",0.742,0.17640783357464,0.00238766542203256
19129,"Mills","IA",0.75825,0.157522006750943,0.00198557151366735
19131,"Mitchell","IA",0.603,0.182694124315133,0.00434536179860193
19133,"Monona","IA",0.796,0.151363900174115,0.00464306442251886
19135,"Monroe","IA",0.71775,0.194498507850006,0.00544959128065395
19137,"Montgomery","IA",0.62,0.168196027024302,0.00484017343954825
19139,"Muscatine","IA",0.68475,0.163439902493906,0.0027657978623664
19143,"Osceola","IA",0.6005,0.182611614635784,0.00302114803625378
19145,"Page","IA",0.76075,0.187330376646588,0.00231680677831469
19147,"Palo Alto","IA",0.62625,0.177807787530948,0.00360117038037362
19149,"Plymouth","IA",0.64275,0.202208364777376,0.00353497239544028
19151,"Pocahontas","IA",0.57075,0.190361081734401,0.00377700558996827
19153,"Polk","IA",0.7575,0.174473285308297,0.00170964234200599
19155,"Pottawattamie","IA",0.68225,0.182434607214128,0.00246765229706242
19157,"Poweshiek","IA",0.63575,0.138672719412019,0.00237786424556853
19159,"Ringgold","IA",0.5715,0.172660400490396,0.0063342868818962
19161,"Sac","IA",0.583,0.187943627198848,0.00267462195247403
19163,"Scott","IA",0.7715,0.167147557287661,0.00176358684653325
19165,"Shelby","IA",0.7305,0.183603981141959,0.00384145276759211
19167,"Sioux","IA",0.6425,0.183445703629321,0.00220915220197963
19169,"Story","IA",0.8045,0.148799901150159,0.000617811505709608
19171,"Tama","IA",0.7445,0.175507297970808,0.00462798148807405
19173,"Taylor","IA",0.63375,0.171213853945434,0.00277732396667211
19175,"Union","IA",0.73675,0.171554611551344,0.00343109223102688
19177,"Van Buren","IA",0.655,0.143810335036911,0.00340715502555366
19179,"Wapello","IA",0.70275,0.196516914981841,0.00437530384054448
19181,"Warren","IA",0.65675,0.175747095169627,0.00211790308164614
19183,"Washington","IA",0.78925,0.187480081948555,0.00300478033234692
19185,"Wayne","IA",0.595,0.143611240490607,0.0040366402732495
19187,"Webster","IA",0.56,0.217190285204991,0.0035650623885918
19189,"Winnebago","IA",0.546,0.229090206683407,0.00386324125941665
19191,"Winneshiek","IA",0.72425,0.143564604071832,0.00220099044570057
19193,"Woodbury","IA",0.65475,0.207134336175041,0.00267683086502371
19195,"Worth","IA",0.5795,0.175044031973987,0.00135482996883891
19197,"Wright","IA",0.487,0.223451679668843,0.00429867855437032
20001,"Allen","KS",0.58225,0.203573449753416,0.00210202926671518
20003,"Anderson","KS",0.6285,0.166454568592517,0.00292695342326292
20005,"Atchison","KS",0.623,0.176507185964039,0.00161761961052697
20007,"Barber","KS",0.6785,0.148181612830359,0.0015812062344703
20009,"Barton","KS",0.681,0.177974320183095,0.00275417975871834
20011,"Bourbon","KS",0.655,0.194234209439934,0.00302738406495115
20013,"Brown","KS",0.6585,0.204098703471351,0.00428690924299456
20015,"Butler","KS",0.73075,0.18584388217184,0.00213716728191179
20017,"Chase","KS",0.62625,0.169561933534743,0.00226586102719033
20019,"Chautauqua","KS",0.62425,0.188923076923077,0.00461538461538462
20021,"Cherokee","KS",0.65275,0.199107277195446,0.00391193139074176
20023,"Cheyenne","KS",0.58675,0.188558524651863,0.00526910048927362
20025,"Clark","KS",0.6175,0.184052156469408,0.00351053159478435
20027,"Clay","KS",0.7535,0.172331917020745,0.00387403149212697
20029,"Cloud","KS",0.675,0.202936489870248,0.00364215797860232
20031,"Coffey","KS",0.64225,0.186453111627338,0.00379019440029343
20033,"Comanche","KS",0.64925,0.206470588235294,0.00764705882352941
20035,"Cowley","KS",0.6825,0.192334135441733,0.00381001489629884
20037,"Crawford","KS",0.691,0.193801844505126,0.00301406563965171
20039,"Decatur","KS",0.58425,0.18146444994694,0.00565970993986558
20041,"Dickinson","KS",0.67075,0.184663706270985,0.00330336835264811
20043,"Doniphan","KS",0.57275,0.222894736842105,0.00381578947368421
20045,"Douglas","KS",0.9185,0.114641866856428,0.000891549906346363
20047,"Edwards","KS",0.76075,0.167619728377412,0.00464617583988563
20049,"Elk","KS",0.6835,0.150592885375494,0.00276679841897233
20051,"Ellis","KS",0.5815,0.177809687248275,0.00269673939691101
20053,"Ellsworth","KS",0.613,0.256964929531301,0.00508030154047853
20055,"Finney","KS",0.626,0.232072832972276,0.00268736117585762
20057,"Ford","KS",0.6655,0.22799607364883,0.00294476337785181
20059,"Franklin","KS",0.724,0.173073911681804,0.00258377701221422
20061,"Geary","KS",0.775,0.164256394063783,0.00195768866435112
20063,"Gove","KS",0.5395,0.231790591805766,0.00872534142640364
20065,"Graham","KS",0.50925,0.150282030620467,0.0048348106365834
20067,"Grant","KS",0.64525,0.218321678321678,0.00447552447552448
20069,"Gray","KS",0.64,0.159485637942552,0.00384101536406146
20071,"Greeley","KS",0.618,0.185876623376623,0.00243506493506494
20073,"Greenwood","KS",0.70425,0.192410565028419,0.00284185891006352
20075,"Hamilton","KS",0.649,0.135092556124458,0.00118156754627806
20077,"Harper","KS",0.67925,0.222774098601913,0.00459896983075791
20079,"Harvey","KS",0.74025,0.176130587586047,0.00293357344099451
20081,"Haskell","KS",0.6385,0.176663306451613,0.00226814516129032
20083,"Hodgeman","KS",0.681,0.155518394648829,0.00557413600891862
20085,"Jackson","KS",0.7885,0.194670108571862,0.00151848758636398
20087,"Jefferson","KS",0.83275,0.162631938245024,0.00273066218558
20089,"Jewell","KS",0.61325,0.215352552969781,0.00382077110107676
20091,"Johnson","KS",0.86425,0.146412439554383,0.00164176354288921
20093,"Kearny","KS",0.62825,0.252214695153726,0.0044293903074518
20095,"Kingman","KS",0.67,0.195329977628635,0.00335570469798658
20097,"Kiowa","KS",0.7345,0.183434343434343,0.00282828282828283
20099,"Labette","KS",0.6575,0.216790702416148,0.00331328371903354
20101,"Lane","KS",0.59625,0.143973941368078,0.00586319218241042
20103,"Leavenworth","KS",0.73025,0.144732013992515,0.00177352674967587
20105,"Lincoln","KS",0.61025,0.145172180958812,0.00236326806212019
20107,"Linn","KS",0.6875,0.191384108007833,0.00216427908894156
20109,"Logan","KS",0.5515,0.206513958482462,0.00322118826055834
20111,"Lyon","KS",0.66325,0.190992619370387,0.0029522518451574
20113,"McPherson","KS",0.7,0.18562118982552,0.0034685726298087
20115,"Marion","KS",0.67375,0.176287445304611,0.00294513631773814
20117,"Marshall","KS",0.733,0.198928608220872,0.00360564541052848
20119,"Meade","KS",0.6265,0.195140094222663,0.00347136126952641
20121,"Miami","KS",0.786,0.147501241347081,0.00210298799544353
20123,"Mitchell","KS",0.624,0.153035624686402,0.00284328483023917
20125,"Montgomery","KS",0.63725,0.186088158597505,0.00386440038958183
20127,"Morris","KS",0.6845,0.169039145907473,0.00409252669039146
20129,"Morton","KS",0.66875,0.183223811364515,0.00386548125241593
20131,"Nemaha","KS",0.734,0.232626331736878,0.00557130290294204
20133,"Neosho","KS",0.62225,0.203348535015931,0.00337352408321359
20135,"Ness","KS",0.63975,0.205818181818182,0.00618181818181818
20137,"Norton","KS",0.573,0.306659205372132,0.00652863271777653
20139,"Osage","KS",0.8105,0.153551946830522,0.00244529437582294
20141,"Osborne","KS",0.53475,0.162233265127156,0.00438468284127448
20143,"Ottawa","KS",0.6505,0.15515427769986,0.00262973352033661
20145,"Pawnee","KS",0.75225,0.252572497661366,0.00327408793264733
20147,"Phillips","KS",0.5565,0.201566679403898,0.00534963698891861
20149,"Pottawatomie","KS",0.81375,0.142066193659517,0.00192757248902924
20151,"Pratt","KS",0.715,0.157136621562636,0.00316455696202532
20153,"Rawlins","KS",0.581,0.2300395256917,0.00316205533596838
20155,"Reno","KS",0.688,0.217636052775896,0.00293557856705055
20157,"Republic","KS",0.6505,0.210526315789474,0.00301984469370147
20159,"Rice","KS",0.66725,0.181608472265912,0.00167767641816085
20161,"Riley","KS",0.80525,0.117604267701261,0.000875633150123936
20163,"Rooks","KS",0.51625,0.194308943089431,0.0032520325203252
20165,"Rush","KS",0.66175,0.193017127799736,0.00527009222661397
20167,"Russell","KS",0.58325,0.207117852975496,0.00495915985997666
20169,"Saline","KS",0.6345,0.179385511950428,0.00370684567719091
20171,"Scott","KS",0.588,0.193655401202571,0.00663487455940286
20173,"Sedgwick","KS",0.77075,0.178547482569248,0.00212579596234415
20175,"Seward","KS",0.6535,0.251446705245473,0.00256673511293634
20177,"Shawnee","KS",0.838,0.166920141342756,0.00275335689045936
20179,"Sheridan","KS",0.5285,0.236017453391511,0.00634668782229274
20181,"Sherman","KS",0.558,0.195876288659794,0.00270407300997127
20183,"Smith","KS",0.5735,0.136477811889478,0.000837287189506001
20185,"Stafford","KS",0.74675,0.200192492781521,0.00553416746871992
20187,"Stanton","KS",0.6605,0.165503489531406,0.00348953140578265
20189,"Stevens","KS",0.66575,0.188514129443938,0.00309936189608022
20191,"Sumner","KS",0.73475,0.169950954633036,0.00275880189174987
20193,"Thomas","KS",0.54425,0.23003728944323,0.00295743860100296
20195,"Trego","KS",0.5505,0.195148055654656,0.0032108455226543
20197,"Wabaunsee","KS",0.821,0.167219737411629,0.00274130717068244
20199,"Wallace","KS",0.576,0.221343873517787,0.00329380764163373
20201,"Washington","KS",0.68175,0.178875323714391,0.00314465408805031
20203,"Wichita","KS",0.59725,0.161868806040585,0.00377536573855592
20205,"Wilson","KS",0.6455,0.211260997067449,0.00398826979472141
20207,"Woodson","KS",0.6285,0.161567877629063,0.00318674314850223
20209,"Wyandotte","KS",0.8505,0.185082422066264,0.00242400062866849
21001,"Adair","KY",0.6935,0.201229038641808,0.00458285595250495
21003,"Allen","KY",0.74375,0.196152943936195,0.00365939479239972
21005,"Anderson","KY",0.78775,0.175759440805381,0.00246186310282675
21007,"Ballard","KY",0.704,0.102434077079108,0.00316937119675456
21009,"Barren","KY",0.78825,0.202784243711722,0.00395489163596917
21011,"Bath","KY",0.75375,0.15704,0.00272
21013,"Bell","KY",0.67275,0.234595881991395,0.00449446834665028
21015,"Boone","KY",0.75625,0.180998794738773,0.00169185737492607
21017,"Bourbon","KY",0.896,0.186678795229432,0.00212249848392965
21019,"Boyd","KY",0.6625,0.206130399417783,0.00267562823751017
21021,"Boyle","KY",0.784,0.192614770459082,0.00372588157019295
21023,"Bracken","KY",0.66525,0.169938576418162,0.0022883295194508
21025,"Breathitt","KY",0.702,0.175455265241489,0.00340459224069675
21027,"Breckinridge","KY",0.7455,0.162719148312741,0.00239292865165796
21029,"Bullitt","KY",0.7715,0.164552622557422,0.00189774229883932
21031,"Butler","KY",0.75325,0.201180215855268,0.00333876853792996
21033,"Caldwell","KY",0.7175,0.205773907586099,0.00415784106064172
21035,"Calloway","KY",0.7045,0.14084254249891,0.00169226430091536
21037,"Campbell","KY",0.72675,0.159461018977603,0.00131432723542486
21039,"Carlisle","KY",0.71025,0.151050420168067,0.00252100840336134
21041,"Carroll","KY",0.60475,0.211174865958047,0.00310412943279089
21043,"Carter","KY",0.7125,0.19423816098817,0.00272418554315782
21045,"Casey","KY",0.659,0.187759143511356,0.00389875611114549
21047,"Christian","KY",0.69275,0.156795958047714,0.00241268219298619
21049,"Clark","KY",0.733,0.164933954719687,0.0013236632380112
21051,"Clay","KY",0.663,0.265363549570373,0.00326616752926989
21053,"Clinton","KY",0.6515,0.245840673321589,0.00401252691329027
21055,"Crittenden","KY",0.608,0.160004542357484,0.00420168067226891
21057,"Cumberland","KY",0.68425,0.22391895978228,0.00332627759298458
21059,"Daviess","KY",0.78325,0.191063037503325,0.00294549359182749
21061,"Edmonson","KY",0.8155,0.139341563786008,0.00279835390946502
21063,"Elliott","KY",0.71025,0.19263003857922,0.00172941332978582
21065,"Estill","KY",0.691,0.182971785056005,0.00248121366794272
21067,"Fayette","KY",0.84725,0.172872208743873,0.00143585681041739
21069,"Fleming","KY",0.772,0.170838762773472,0.00281187847198409
21071,"Floyd","KY",0.7215,0.22082665992301,0.00398999690915732
21073,"Franklin","KY",0.7615,0.158302445529603,0.0021180208272048
21075,"Fulton","KY",0.66925,0.143742670464064,0.00368570949907857
21077,"Gallatin","KY",0.73525,0.161574021873943,0.00496110046228436
21079,"Garrard","KY",0.78925,0.174346201743462,0.00316993094079022
21081,"Grant","KY",0.793,0.209342215485261,0.00183493557780526
21083,"Graves","KY",0.65675,0.208125368969033,0.00362260505554661
21085,"Grayson","KY",0.82,0.197752298785333,0.00382184886668937
21087,"Green","KY",0.75575,0.240014623891783,0.00347317429851019
21089,"Greenup","KY",0.65625,0.20892928371987,0.00293464015043592
21091,"Hancock","KY",0.80275,0.184705342811282,0.00206374684705343
21093,"Hardin","KY",0.78925,0.18233926350511,0.00299212314569477
21095,"Harlan","KY",0.77275,0.236755094194541,0.00572856593617839
21097,"Harrison","KY",0.86575,0.204384199936461,0.00291221010272159
21099,"Hart","KY",0.81625,0.205568689256633,0.00404517993170475
21101,"Henderson","KY",0.756,0.193474894934749,0.00285335102853351
21103,"Henry","KY",0.696,0.185166811360536,0.00223241969490264
21105,"Hickman","KY",0.69325,0.135844748858447,0.00502283105022831
21107,"Hopkins","KY",0.7685,0.207917468558385,0.00490086380521864
21109,"Jackson","KY",0.66025,0.224623002475805,0.00412634106084477
21111,"Jefferson","KY",0.828,0.171506748552671,0.00233581173696491
21113,"Jessamine","KY",0.8465,0.167550586713481,0.0020327081215929
21115,"Johnson","KY",0.7735,0.183657833062917,0.0033802055164954
21117,"Kenton","KY",0.77075,0.170517012179787,0.00183235727373981
21119,"Knott","KY",0.68675,0.175672024854789,0.00297176820208024
21121,"Knox","KY",0.6645,0.251854230213517,0.00333921977845561
21123,"Larue","KY",0.788,0.17787192665648,0.00375052090568134
21125,"Laurel","KY",0.68425,0.225362998043182,0.00284478647657573
21127,"Lawrence","KY",0.671,0.201606058627669,0.00300319905986812
21129,"Lee","KY",0.6855,0.24962852897474,0.00526813454005133
21131,"Leslie","KY",0.71425,0.242381289865344,0.00354358610914245
21133,"Letcher","KY",0.7915,0.203127174871248,0.00385097202245627
21135,"Lewis","KY",0.70425,0.224406779661017,0.00489642184557439
21137,"Lincoln","KY",0.698,0.188317243064891,0.00427715996578272
21139,"Livingston","KY",0.65225,0.172830106591255,0.00511202958451164
21141,"Logan","KY",0.7365,0.201165965611394,0.0035790716552284
21143,"Lyon","KY",0.673,0.252862362971985,0.00353227771010962
21145,"McCracken","KY",0.69175,0.173163349536825,0.00308783515240454
21147,"McCreary","KY",0.69375,0.236260228657652,0.00383030584411816
21149,"McLean","KY",0.7255,0.185836863256218,0.00434452047355273
21151,"Madison","KY",0.72625,0.193596954412982,0.00224762601223827
21153,"Magoffin","KY",0.738,0.211166844831839,0.00279582271194803
21155,"Marion","KY",0.8195,0.226119441706014,0.00306127743475328
21157,"Marshall","KY",0.69075,0.172700964630225,0.00273311897106109
21159,"Martin","KY",0.77675,0.193121929432783,0.00339437248771773
21161,"Mason","KY",0.75225,0.171528998242531,0.00462800234329233
21163,"Meade","KY",0.7705,0.131877362452751,0.00164496710065799
21165,"Menifee","KY",0.68475,0.162120511635075,0.00385267375558638
21167,"Mercer","KY",0.80525,0.220626453289564,0.00424018602106415
21169,"Metcalfe","KY",0.74775,0.212987786714328,0.00476616026213881
21171,"Monroe","KY",0.6865,0.240469483568075,0.00629107981220657
21173,"Montgomery","KY",0.79875,0.175196221188337,0.00245054515750968
21175,"Morgan","KY",0.699,0.235254339168983,0.00127733112931099
21177,"Muhlenberg","KY",0.738,0.203187250996016,0.00320031350009797
21179,"Nelson","KY",0.7915,0.201328055717777,0.00231436419873251
21181,"Nicholas","KY",0.8455,0.180905213922135,0.00371440363186133
21183,"Ohio","KY",0.72525,0.202258898057848,0.00370926064849546
21185,"Oldham","KY",0.82725,0.169029476489169,0.00166170152247788
21187,"Owen","KY",0.77325,0.149527566278323,0.00266030639390882
21189,"Owsley","KY",0.6865,0.237599093997735,0.00498301245753114
21191,"Pendleton","KY",0.7915,0.156271418779986,0.00191912268677176
21193,"Perry","KY",0.709,0.260462768848513,0.00496932991691902
21195,"Pike","KY",0.7395,0.203210311700878,0.00380123021632456
21197,"Powell","KY",0.70475,0.244113601424063,0.00218464277045068
21199,"Pulaski","KY",0.68875,0.190553871250712,0.00337031964173041
21201,"Robertson","KY",0.78925,0.208728652751423,0.00759013282732448
21203,"Rockcastle","KY",0.649,0.206888289907158,0.00263551961665169
21205,"Rowan","KY",0.688,0.176410466067048,0.00183973834832379
21207,"Russell","KY",0.6515,0.236623333147353,0.00357083077609775
21209,"Scott","KY",0.86875,0.1686723738685,0.00117535611536033
21211,"Shelby","KY",0.7365,0.160329634464752,0.00248857702349869
21213,"Simpson","KY",0.6795,0.194917079474478,0.0037152702993754
21215,"Spencer","KY",0.7985,0.170482145625549,0.00217043046870963
21217,"Taylor","KY",0.76425,0.24168574643952,0.00391943808452016
21219,"Todd","KY",0.69775,0.160810151293314,0.00300959817797299
21221,"Trigg","KY",0.78975,0.166336768821241,0.00197938707255477
21223,"Trimble","KY",0.61525,0.170936135048991,0.00330539487663794
21225,"Union","KY",0.57225,0.19504902301648,0.00305959251790557
21227,"Warren","KY",0.796,0.211187695641705,0.00220473151938358
21229,"Washington","KY",0.80225,0.216866473749483,0.00421661843737081
21231,"Wayne","KY",0.6615,0.190085083362022,0.0035410416564206
21233,"Webster","KY",0.713,0.201823520321434,0.0033225158399011
21235,"Whitley","KY",0.6785,0.263401720714758,0.00383300242664902
21237,"Wolfe","KY",0.681,0.193377113315635,0.00181640352102836
21239,"Woodford","KY",0.8715,0.147976359691778,0.00127178873344804
23001,"Androscoggin","ME",0.7715,0.134728520369053,0.00132992232884177
23003,"Aroostook","ME",0.701,0.100335545447767,0.00144657370815003
23005,"Cumberland","ME",0.84175,0.0903889112992071,0.000898295949532717
23007,"Franklin","ME",0.811,0.115368058544985,0.00132454717043611
23009,"Hancock","ME",0.8175,0.0745812646625566,0.00110935311982832
23011,"Kennebec","ME",0.80475,0.109826495069582,0.00113653088256938
23013,"Knox","ME",0.869,0.068163532133159,0.000427436387408227
23015,"Lincoln","ME",0.877,0.071981290061789,0.000317606975804123
23017,"Oxford","ME",0.797,0.123760241483398,0.00162138852953859
23019,"Penobscot","ME",0.819,0.106429266240766,0.00140652522543839
23021,"Piscataquis","ME",0.71875,0.112481382186476,0.000893655049151028
23023,"Sagadahoc","ME",0.849,0.0776996876394467,0.000446229361892012
23025,"Somerset","ME",0.78025,0.119423975913161,0.00138657792567942
23027,"Waldo","ME",0.8115,0.0824625456376684,0.000931637920181292
23029,"Washington","ME",0.836,0.0846107269192772,0.00121100098792186
23031,"York","ME",0.82425,0.106886404900766,0.000881328831974417
24001,"Allegany","MD",0.91575,0.152351738241309,0.00386275846398546
24003,"Anne Arundel","MD",0.8935,0.0968831249546815,0.00137250230476802
24005,"Baltimore","MD",0.911,0.0980987949768544,0.00230368517108428
24009,"Calvert","MD",0.85025,0.0657876249662253,0.00110240475547149
24011,"Caroline","MD",0.91725,0.108184158534395,0.00161647608214093
24013,"Carroll","MD",0.9065,0.0772409125719069,0.00176316586225935
24015,"Cecil","MD",0.906,0.093850566331243,0.00188615040591123
24017,"Charles","MD",0.84675,0.0923084461922,0.00164158351556135
24019,"Dorchester","MD",0.94025,0.141188261455104,0.00272479564032698
24021,"Frederick","MD",0.88675,0.101164721611115,0.00152958809001838
24023,"Garrett","MD",0.82175,0.134762528434549,0.00296408630316399
24025,"Harford","MD",0.92475,0.0887954557020995,0.00145630497844904
24027,"Howard","MD",0.88775,0.0731093985077835,0.000881206054837422
24029,"Kent","MD",0.90275,0.0991658943466172,0.00293481618782824
24031,"Montgomery","MD",0.90075,0.0819110906377536,0.00165320247304623
24039,"Somerset","MD",0.934,0.135501249219238,0.00214709556527171
24041,"Talbot","MD",0.94425,0.0858771953417068,0.00155993652672064
24043,"Washington","MD",0.84175,0.145859952730571,0.00284013796847381
24045,"Wicomico","MD",0.92525,0.11410205677113,0.00227779440010038
24047,"Worcester","MD",0.9465,0.101576249139184,0.00239115464075293
25001,"Barnstable","MA",0.9355,0.103225503544767,0.00256350063383257
25003,"Berkshire","MA",0.921,0.0960830452042515,0.00268920476373415
25005,"Bristol","MA",0.90075,0.170644195061366,0.00353138706019104
25007,"Dukes","MA",0.927,0.12450957765982,0
25009,"Essex","MA",0.91225,0.168398319971003,0.00337374561805955
25011,"Franklin","MA",0.89575,0.0674551154174979,0.0018096323738957
25013,"Hampden","MA",0.91525,0.165005617832975,0.00370948513204052
25015,"Hampshire","MA",0.94875,0.0879127028539452,0.00208294472424299
25017,"Middlesex","MA",0.9165,0.115948449431314,0.00251721940635317
25019,"Nantucket","MA",0.92675,0.185367137468199,0
25021,"Norfolk","MA",0.92,0.105984224116586,0.00272080930989353
25023,"Plymouth","MA",0.92275,0.137111906707956,0.00311779310133115
25025,"Suffolk","MA",0.91625,0.150291016249392,0.00245053221330328
25027,"Worcester","MA",0.90275,0.13890313524082,0.00302183183204875
26001,"Alcona","MI",0.789,0.13358962037482,0.00518981259010091
26003,"Alger","MI",0.83425,0.131971892841458,0.00109793588054458
26005,"Allegan","MI",0.7875,0.166123254376233,0.00218494084569067
26007,"Alpena","MI",0.829,0.154620665375814,0.00359091709206126
26009,"Antrim","MI",0.843,0.13162407820271,0.00205796604356028
26011,"Arenac","MI",0.745,0.153866827924478,0.00329234697305651
